Agency,Date Added,Project,Name_of_Lo,Street_Num,Address,City,Zipcode,County,Target_Aud,Agency_name,lon,lat,loctype,search_add,CD114FP
2,4/17/2018,"Cooking Matters for Teens, Kids, and Adults",Lake Laurie Boys and Girls Club,3628,Lake Laurie Drive,Valdosta,31605,Lowndes,"Adults, Kids and Teens",Open Hand Atlanta,-83.28231,30.89732,,"3628 Lake Laurie Drive,Valdosta,GA,31605",8
2,4/17/2018,Cooking Matters for Teens and Adults,Worth County Middle School,1305,North Isabella Street,Sylvester,31791,Worth,"Adults, Teens",Open Hand Atlanta,-83.83496,31.54793,,"1305 North Isabella Street,Sylvester,GA,31791",8
2,4/17/2018,Cooking Matters for Kids and Adults,"South Tifton Learning Center, Inc.",2304,Dorminey St,Tifton,31794,Tift,"Kids, Adults",Open Hand Atlanta,-83.52278,31.4399,,"2304 Dorminey St,Tifton,GA,31794",8
3,1/1/2018,Elem,Taylor ES,2976,Crestline Dr,Macon,31204,Bibb,K-5,HealthMPowers,-83.67796,32.87628,rooftop,"2976 Crestline Dr,Macon,GA,31204",8
3,1/1/2018,Middle School,Howard Middle School,6600,Forsyth Rd,Macon,31210,Bibb,8-Jun,HealthMPowers,-83.77446,32.90971,range_interpolated,"6600 Forsyth Rd,Macon,GA,31210",8
3,1/1/2018,Elem,Lane,990,Newport Rd,Macon,31210,Bibb,K-5,HealthMPowers,-83.69488,32.89159,rooftop,"990 Newport Rd,Macon,GA,31210",8
3,1/1/2018,Elem,Springdale,4965,Northside Dr,Macon,31210,Bibb,k-5,HealthMPowers,-83.71973,32.90498,rooftop,"4965 Northside Dr,Macon,GA,31210",8
3,1/1/2018,Elem,Carter ES,5910,Zebulon Rd,Macon,31210,Bibb,K-5,HealthMPowers,-83.757,32.87845,rooftop,"5910 Zebulon Rd,Macon,GA,31210",8
4,1/1/2018,Worksite & Harvest of the Month,"Sunset Farm Foods, Inc",1201,Madison Hwy,Valdosta,31601,Lowndes,18+; SNAP- eligible,DPH,-83.27503,30.81637,rooftop,"1201 Madison Hwy,Valdosta,GA,31601",8
4,1/1/2018,Worksite & Harvest of the Month,Langdale Forest Products,1202,Madison Hwy,Valdosta,31601,Lowndes,18+; SNAP- eligible,DPH,-83.27631,30.81647,rooftop,"1202 Madison Hwy,Valdosta,GA,31601",8
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Ben Hill County Extension,406,West Palm Street,Fitzgerald,31750,Ben Hill,8,UGA,-83.25892,31.70978,,"406 West Palm Street,Fitzgerald,GA,31750",8
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Berrien County Extension,516A,"County Farm Rd, Suite 1",Nashville,31639,Berrien,8,UGA,-83.26486,31.19175,,"516A County Farm Rd, Suite 1,Nashville,GA,31639",8
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Bleckley County Extension,165,E. Peacock St.,Cochran,31014,Bleckley,8,UGA,-83.34536,32.38577,,"165 E. Peacock St.,Cochran,GA,31014",8
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Brooks County Extension,400,East Courtland Avenue,Quitman,31643,Brooks,8,UGA,-83.55532,30.79818,,"400 East Courtland Avenue,Quitman,GA,31643",8
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Colquitt County Extension,350,Veterans Parkway North,Moultrie,31788,Colquitt,8,UGA,-83.75852,31.185,,"350 Veterans Parkway North,Moultrie,GA,31788",8
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Dodge County Extension,230,"Foster Street, Suite A",Eastman,31023,Dodge,8,UGA,-83.17368,32.19799,,"230 Foster Street, Suite A,Eastman,GA,31023",8
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Lanier County Extension,162,West Thigpen Avenue,Lakeland,31635,Lanier,8,UGA,-83.07651,31.04095,,"162 West Thigpen Avenue,Lakeland,GA,31635",8
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Monroe County Extension,90,"Martin L. King, Jr. Drive",Forsyth,31029,Monroe,8,UGA,-83.94625,33.03201,,"90 Martin L. King, Jr. Drive,Forsyth,GA,31029",8
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Telfair County Extension,91,"Telfair Ave., Suite E",McRae,31055,Telfair,8,UGA,-82.89805,32.061,,"91 Telfair Ave., Suite E,McRae,GA,31055",8
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Thomas County Extension,227,West Jefferson Street,Thomasville,31799,Thomas,8,UGA,-83.98284,30.83704,,"227 West Jefferson Street,Thomasville,GA,31799",8
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Tift County Extension,1468,Carpenter Road South,Tifton,31793,Tift,8,UGA,-83.54634,31.46773,,"1468 Carpenter Road South,Tifton,GA,31793",8
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Twiggs County Extension,31,Magnolia St. North,Jeffersonville,31044,Twiggs,8,UGA,-83.34641,32.68801,,"31 Magnolia St. North,Jeffersonville,GA,31044",8
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Wilcox County Extension,667,Second Avenue,Rochelle,31079,Wilcox,8,UGA,-83.45601,31.94981,,"667 Second Avenue,Rochelle,GA,31079",8
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Houston County Extension,801,Main Street,Perry,31069,Houston,8,UGA,-83.73382,32.45781,,"801 Main Street,Perry,GA,31069",8
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Pulaski County Extension,87,N. Lumpkin St.,Hawkinsville,31036,Pulaski,8,UGA,-83.46932,32.28532,,"87 N. Lumpkin St.,Hawkinsville,GA,31036",8
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Southwest District Office,2360,Rainwater Road,Tifton,31793,Tift,8,UGA,-83.53077,31.47462,,"2360 Rainwater Road,Tifton,GA,31793",8
2,5/16/2018,Cooking Matters for Teens and Adults,Valdosta Middle School,110,Burton Ave.,Valdosta,31602,Lowndes,Teens and Adults,Open Hand Atlanta,-83.2909,30.86755,,"110 Burton Ave.,Valdosta,GA,31602",8
2,6/19/2018,"Cooking Matters for Kids, Teens",Delta Innovative School,1081,Barwick Road,Quitman,31643,Brooks,"Kids, Teens",Open Hand Atlanta,-83.56549,30.81304,,"1081 Barwick Road,Quitman,GA,31643",8
1,1/1/2018,"Food Talk, Food Talk:Better U",Habitat for Humanity,532,Barber St.,Athens,30901,Clarke,Adults 18+,UGA,-83.38604,33.96785,rooftop,"532 Barber St.,Athens,GA,30901",10
1,1/1/2018,"Food Talk, Food Talk:Better U",PALS,1860,Barnett Shoals Rd.,Athens,30605,Clarke,Adults 18+,UGA,-83.34119,33.92503,rooftop,"1860 Barnett Shoals Rd.,Athens,GA,30605",10
1,1/1/2018,HCCG: Pre-K Classrooms,Clarke County School District: Barnett Shoals Elementary School,3220,Barnett Shoals Rd.,Athens,30605,Clarke,Pre-K children (3-5)  Pre_K Teachers 18+  Parents 18+,UGA,-83.33806,33.90214,rooftop,"3220 Barnett Shoals Rd.,Athens,GA,30605",10
1,1/1/2018,HCCG: Pre-K Classrooms,Clarke County School District: Chase Street Elementary School,757,Chase St.,Athens,30601,Clarke,Pre-K children (3-5)  Pre_K Teachers 18+  Parents 18+,UGA,-83.39418,33.96468,rooftop,"757 Chase St.,Athens,GA,30601",10
1,1/1/2018,HCCG: Pre-K Classrooms,Clarke County School District: Barrow Elementary School,100,Pinecrest Dr.,Athens,30605,Clarke,Pre-K children (3-5)  Pre_K Teachers 18+  Parents 18+,UGA,-83.38265,33.94201,rooftop,"100 Pinecrest Dr.,Athens,GA,30605",10
1,1/1/2018,"Food Talk, Food Talk:Better U",Athens Community on Aging,135,Hoyt St.,Athens,30601,Clarke,Adults 18+,UGA,-83.37949,33.96437,rooftop,"135 Hoyt St.,Athens,GA,30601",10
1,1/1/2018,"Food Talk, Food Talk:Better U",Advantage Behavioral Health Center,250,North Ave.,Athens,30601,Clarke,Adults 18+,UGA,-83.36502,33.97173,rooftop,"250 North Ave.,Athens,GA,30601",10
1,1/1/2018,"Food Talk, Food Talk:Better U",Diversions Center,2725,Lexington Rd.,Athens,30606,Clarke,Adults 18+,UGA,-83.33154,33.94308,rooftop,"2725 Lexington Rd.,Athens,GA,30606",10
1,1/1/2018,"Food Talk, Food Talk:Better U",Goodwill Career Center,4070,Lexington Rd.,Athens,30605,Clarke,Adults 18+,UGA,-83.32304,33.93694,rooftop,"4070 Lexington Rd.,Athens,GA,30605",10
1,1/1/2018,"Food Talk, Food Talk:Better U",Live Forward,240,North Ave.,Athens,30601,Clarke,Adults 18+,UGA,-83.36763,33.97054,rooftop,"240 North Ave.,Athens,GA,30601",10
1,1/1/2018,"Food Talk, Food Talk:Better U",Mercy Health Center,700,Oglethorpe Ave.,Athens,30606,Clarke,Adults 18+,UGA,-83.41247,33.96311,rooftop,"700 Oglethorpe Ave.,Athens,GA,30606",10
1,1/1/2018,HCCG: Pre-K Classrooms,Clarke County School District: Gaines Elementary School,900,Gaines School Rd.,Athens,30605,Clarke,Pre-K children (3-5)  Pre-K Teachers 18+  Parents 18+,UGA,-83.33716,33.92975,rooftop,"900 Gaines School Rd.,Athens,GA,30605",10
1,1/1/2018,"Food Talk, Food Talk:Better U",New Joy,496,Resse St.,Athens,30601,Clarke,Adults 18+,UGA,-83.38586,33.9569,rooftop,"496 Resse St.,Athens,GA,30601",10
1,1/1/2018,HCCG: Pre-K Classrooms,Clarke County School District: Oglethorpe Elementary School,1150,Oglethorpe Ave.,Athens,30606,Clarke,Pre-K children (3-5)  Pre_K Teachers 18+  Parents 18+,UGA,-83.42263,33.96337,rooftop,"1150 Oglethorpe Ave.,Athens,GA,30606",10
1,1/1/2018,"Food Talk, Food Talk:Better U",Timothy Woods Apartments,2085,S.Miledge St.,Athens,30605,Clarke,Adults 18+,UGA,-83.37775,33.92372,rooftop,"2085 S.Miledge St.,Athens,GA,30605",10
1,1/1/2018,"Food Talk, Food Talk:Better U",Athens Housing Authority,300,S.Rock Springs St.,Athens,30601,Clarke,Adults 18+,UGA,-83.39329,33.951,rooftop,"300 S.Rock Springs St.,Athens,GA,30601",10
1,1/1/2018,HCCG: Pre-K Classrooms,Clarke County School District: Cleveland Road Elementary School,1700,Cleveland Rd.,Bogart,30622,Clarke,Pre-K children (3-5)  Pre_K Teachers 18+  Parents 18+,UGA,-83.50515,33.96706,rooftop,"1700 Cleveland Rd.,Bogart,GA,30622",10
1,1/1/2018,"Food Talk, Food Talk:Better U",Hope Haven,2152,West Broad St.,Athens,30601,Clarke,Adults 18+,UGA,-83.40698,33.9509,rooftop,"2152 West Broad St.,Athens,GA,30601",10
1,1/1/2018,HCCG: Pre-K Classrooms,Clarke County School District: Whit Davis Elementary School,1450,Whit Davis Rd.,Athens,30605,Clarke,Pre-K children (3-5)  Pre_K Teachers 18+  Parents 18+,UGA,-83.31722,33.90429,rooftop,"1450 Whit Davis Rd.,Athens,GA,30605",10
1,1/1/2018,HCCG: Pre-K Classrooms,Clarke County School District: Timothy Road Elementary School,1900,Timothy Rd.,Athens,30606,Clarke,Pre-K children (3-5)  Pre-K Teachers 18+  Parents 18+,UGA,-83.44629,33.9373,rooftop,"1900 Timothy Rd.,Athens,GA,30606",10
1,1/1/2018,HCCG: ECE Collaborative,Clarke County School District Office of Early Learning,440-2,Dearing Extension,Athens,30606,Clarke,Pre-K Teachers 18+,UGA,-83.40078,33.95017,rooftop,"440-2 Dearing Extension,Athens,GA,30606",10
1,1/1/2018,HCCG: ECE Collaborative,Clarke County School District Office of Early Learning,440-2,Dearing Extension,Athens,30606,Clarke,Pre-K Teachers 18+,UGA,-83.40078,33.95017,rooftop,"440-2 Dearing Extension,Athens,GA,30606",10
1,1/1/2018,HCCG: ECE Collaborative,Clarke County School District Office of Early Learning,440-2,Dearing Extension,Athens,30606,Clarke,Pre-K Teachers 18+,UGA,-83.40078,33.95017,rooftop,"440-2 Dearing Extension,Athens,GA,30606",10
1,1/1/2018,HCCG: ECE Collaborative,Clarke County School District Office of Early Learning,440-2,Dearing Extension,Athens,30606,Clarke,Pre-K Teachers 18+,UGA,-83.40078,33.95017,rooftop,"440-2 Dearing Extension,Athens,GA,30606",10
1,1/1/2018,HCCG: ECE Collaborative,Clarke County School District Office of Early Learning,440-2,Dearing Extension,Athens,30606,Clarke,Pre-K Teachers 18+,UGA,-83.40078,33.95017,rooftop,"440-2 Dearing Extension,Athens,GA,30606",10
1,1/1/2018,HCCG: ECE Collaborative,Clarke County School District Office of Early Learning,440-2,Dearing Extension,Athens,30606,Clarke,Pre-K Teachers 18+,UGA,-83.40078,33.95017,rooftop,"440-2 Dearing Extension,Athens,GA,30606",10
1,1/1/2018,HCCG: ECE Collaborative,Clarke County School District Office of Early Learning,440-2,Dearing Extension,Athens,30606,Clarke,Pre-K Teachers 18+,UGA,-83.40078,33.95017,rooftop,"440-2 Dearing Extension,Athens,GA,30606",10
1,1/1/2018,HCCG: ECE Collaborative,Clarke County School District Office of Early Learning,440-2,Dearing Extension,Athens,30606,Clarke,Pre-K Teachers 18+,UGA,-83.40078,33.95017,rooftop,"440-2 Dearing Extension,Athens,GA,30606",10
1,1/1/2018,Food Talk: Farmers Market and Outreach Event,St. Mary's Hospital,1230,Baxter St,Athens,30606,Clarke,Adults 18+,UGA,-83.40557,33.94769,rooftop,"1230 Baxter St,Athens,GA,30606",10
1,1/1/2018,Food Talk: Farmers Market and Outreach Event,Rashe's Cuisine,211,Tallassee Rd,Athens,30606,Clarke,Adults 18+,UGA,-83.43065,33.96583,rooftop,"211 Tallassee Rd,Athens,GA,30606",10
1,1/1/2018,"FT, FTBU, FTFM, Outreach",Bishop Park,705,Sunset Drive,Athens,30606,Clarke,Adults 18+,UGA,-83.41213,33.96446,rooftop,"705 Sunset Drive,Athens,GA,30606",10
1,1/1/2018,FTFM,Creature Comforts,271,W. Hancock Ave,Athens,30601,Clarke,Adults 18+,UGA,-83.38019,33.95896,rooftop,"271 W. Hancock Ave,Athens,GA,30601",10
1,1/1/2018,"FT, FTBU, Outreach",Sparrow's Nest,745,Prince Ave,Athens,30606,Clarke,Adults 18+,UGA,-83.38984,33.96108,rooftop,"745 Prince Ave,Athens,GA,30606",10
1,1/1/2018,"FT, FTBU, Outreach",Fourth Street Village Apartments,690,Fourth Street,Athens,30601,Clarke,Adults 18+,UGA,-83.35952,33.9707,rooftop,"690 Fourth Street,Athens,GA,30601",10
1,1/1/2018,"FT, FTBU, FTFM, Outreach",Bethel Midtown Village,155,Hickman Dr,Athens,30601,Clarke,Adults 18+,UGA,-83.3785,33.96207,rooftop,"155 Hickman Dr,Athens,GA,30601",10
1,1/1/2018,"FT, FTBU, FTFM, Outreach",Downtown Academy,180,Pulaski St,Athens,30601,Clarke,Adults 18+,UGA,-83.38003,33.95735,range_interpolated,"180 Pulaski St,Athens,GA,30601",10
1,3/23/2018,"FTFM, Outreach",Boys and Girls Club of Athens,705,705 Fourth Street,Athens,30601,Clarke,Adults 18+,UGA,-83.36132,33.9713,,"705 Fourth Street,Athens,GA,30601",10
1,3/23/2018,"FTFM, Outreach",Boy and Girls Club - HT Edwards,440-4,440-4 Dearing Extension,Athens,30606,Clarke,Adults 18+,UGA,-83.40039,33.95033,,"440-4 Dearing Extension,Athens,GA,30606",10
1,3/23/2018,"FT, FTBU, FeT, FTFM, Outreach",Ebenezer Baptist West,205,205 N. Chase Street,Athens,30606,Clarke,Adults 18+,UGA,-83.39175,33.95503,,"205 N. Chase Street,Athens,GA,30606",10
1,3/23/2018,"FT, FTBU, FeT, FTFM, Outreach",First AME Church,521,521 Hull Street,Athens,30601,Clarke,Adults 18+,UGA,-83.37923,33.96078,,"521 Hull Street,Athens,GA,30601",10
1,3/23/2018,"FT, FTBU, FeT, FTFM, Outreach",Hill Chapel Baptist,1962,1692 W. Hancock Ave,Athens,30606,Clarke,Adults 18+,UGA,-83.39854,33.95154,,"1692 W. Hancock Ave,Athens,GA,30606",10
1,3/23/2018,"FT, FTBU, FeT, FTFM, Outreach",Nelly B. Community Center,200,200 Zatella Lane,Athens,30606,Clarke,Adults 18+,UGA,-83.35244,33.95824,,"200 Zatella Lane,Athens,GA,30606",10
1,3/23/2018,"FT, FTBU, FeT, FTFM, Outreach",Athens Neighborhood Health Center,402,402 McKinley Drive,Athens,30601,Clarke,Adults 18+,UGA,-83.35471,33.95851,,"402 McKinley Drive,Athens,GA,30601",10
2,1/1/2018,WIC Clinic,Oglethorpe County Health Department,305,Union Point Rd.,Lexington,30648,Oglethorpe,Adults,Open Hand Atlanta,-83.11951,33.87031,rooftop,"305 Union Point Rd.,Lexington,GA,30648",10
2,1/1/2018,"Cooking Matters for Teens, Kids",Strong4Life- Camp Twin Lakes,210,"S. Broad Street, Unit 5",Winder,30680,Clarke,Teens and Kids,Open Hand Atlanta,-83.73363,33.98483,,"210 S. Broad Street, Unit 5,Winder,GA,30680",10
3,1/1/2018,Middle School,TJ Elder  Middle School,902,902 Linton Rd,Sandersville,31082,Washington,8-Jun,HealthMPowers,-82.81614,33.00281,rooftop,"902 Linton Rd,Sandersville,GA,31082",10
3,1/1/2018,Elem,Eagle Ridge (3-5),220,Abc Dr,Milledgeville,31061,Baldwin,5-Mar,HealthMPowers,-83.26568,33.08858,bing,"220 Abc Dr,Milledgeville,GA,31061",10
3,1/1/2018,Middle School,Oak Hill Middle School,356,Blandy Rd NW,Milledgeville,31061,Baldwin,8-Jun,HealthMPowers,-83.26674,33.08344,rooftop,"356 Blandy Rd NW,Milledgeville,GA,31061",10
3,1/1/2018,Elem,Creekside (K-2),372,Blandy Rd NW,Milledgeville,31061,Baldwin,K-2,HealthMPowers,-83.26932,33.08102,rooftop,"372 Blandy Rd NW,Milledgeville,GA,31061",10
3,1/1/2018,Elem,Blandy Hills (K-2),375,Blandy Rd NW,Milledgeville,31061,Baldwin,K-2,HealthMPowers,-83.26837,33.08656,range_interpolated,"375 Blandy Rd NW,Milledgeville,GA,31061",10
3,1/1/2018,Elem,Wilkes Primary,910,E Robert Toombs Ave,Washington,30673,Wilkes,K-3,HealthMPowers,-82.7201,33.72888,rooftop,"910 E Robert Toombs Ave,Washington,GA,30673",10
3,1/1/2018,Elem,Midway,101,Carl Vinson Rd,Milledgeville,31061,Baldwin,K-5,HealthMPowers,-83.22783,33.01927,rooftop,"101 Carl Vinson Rd,Milledgeville,GA,31061",10
3,1/1/2018,Food Retail,Dollar General,605,E. McCarty St,Sandersville,31082,Washington,Adults 18+,HealthMPowers,-82.80037,32.98898,rooftop,"605 E. McCarty St,Sandersville,GA,31082",10
3,1/1/2018,Elem,Wilkes ES,109,East St,Washington,30673,Wilkes,5-Apr,HealthMPowers,-82.72496,33.73458,rooftop,"109 East St,Washington,GA,30673",10
3,1/1/2018,Food Retail,Dollar General,102,Robins Drive Rd,Milledgeville,31061,Baldwin,Adults 18+,HealthMPowers,-83.16604,33.08099,rooftop,"102 Robins Drive Rd,Milledgeville,GA,31061",10
3,1/1/2018,Child Care,Davisboro Center,216,Steel Circle,Davisboro,31018,Washington,5 yrs >,HealthMPowers,-82.61122,32.9719,rooftop,"216 Steel Circle,Davisboro,GA,31018",10
3,1/1/2018,Food Retail,Dollar General,2622,Irwinton Rd,Milledgeville,31061,Baldwin,Adults 18+,HealthMPowers,-83.23487,33.03803,rooftop,"2622 Irwinton Rd,Milledgeville,GA,31061",10
3,1/1/2018,Child Care,Sandersville Center,815,Jordan Mill Rd.,Sandersville,31082,Washington,5 yrs >,HealthMPowers,-82.79186,32.9909,rooftop,"815 Jordan Mill Rd.,Sandersville,GA,31082",10
3,1/1/2018,Elem,Ridge Road Elementary,285,Ridge Rd.,Sandersville,31082,Washington,5-Mar,HealthMPowers,-82.78821,32.96823,rooftop,"285 Ridge Rd.,Sandersville,GA,31082",10
3,1/1/2018,Elem,Ridge Road Primary,285,Ridge Rd.,Sandersville,31082,Washington,K-2,HealthMPowers,-82.78821,32.96823,rooftop,"285 Ridge Rd.,Sandersville,GA,31082",10
3,1/1/2018,Child Care,Wilkes County Center,115,Lincoln,Washington,30673,Wilkes,5 yrs >,HealthMPowers,-82.76354,33.74126,range_interpolated,"115 Lincoln,Washington,GA,30673",10
3,1/1/2018,Food Retail,Market Place,821,N. Columbia St,Milledgeville,31061,Baldwin,Adults 18+,HealthMPowers,-83.23618,33.09014,rooftop,"821 N. Columbia St,Milledgeville,GA,31061",10
3,1/1/2018,Child Care,Butts County Head Start/EHS,565,Recreation Drive,Jackson,30233,Butts,5 yrs >,HealthMPowers,-83.9465,33.30094,rooftop,"565 Recreation Drive,Jackson,GA,30233",10
3,1/1/2018,Child Care,Johnson County Center,80,Oglethorpe Street,Wrightsville,31096,Johnson,5 yrs >,HealthMPowers,-82.72389,32.72071,rooftop,"80 Oglethorpe Street,Wrightsville,GA,31096",10
3,1/1/2018,Elem,Oglethorpe Avenue ES,1150,Oglethorpe Avenue,Athens,30606,Clarke,K-5,HealthMPowers,-83.42263,33.96337,rooftop,"1150 Oglethorpe Avenue,Athens,GA,30606",10
3,1/1/2018,Food Retail,Dollar General,207,Roberson Mill Rd NE,Milledgeville,31061,Baldwin,Adults 18+,HealthMPowers,-83.26034,33.0975,rooftop,"207 Roberson Mill Rd NE,Milledgeville,GA,31061",10
3,1/1/2018,Food Retail,Dollar General,831,S. Elbert St,Milledgeville,31061,Baldwin,Adults 18+,HealthMPowers,-83.22121,33.07048,rooftop,"831 S. Elbert St,Milledgeville,GA,31061",10
3,1/1/2018,Food Retail,Dollar General,612,S. Harris St,Sandersville,31082,Washington,Adults 18+,HealthMPowers,-82.81041,32.97326,rooftop,"612 S. Harris St,Sandersville,GA,31082",10
3,1/1/2018,Middle School,Glascock County Consolidated School (5-8),1230,Panther Way,Gibson,30810,Glascock,K-5,HealthMPowers,-82.61141,33.24182,rooftop,"1230 Panther Way,Gibson,GA,30810",10
3,1/1/2018,High School,Glascock County Consolidated School (8-12),1230,Panther Way,Gibson,30810,Glascock,K-5,HealthMPowers,-82.61141,33.24182,rooftop,"1230 Panther Way,Gibson,GA,30810",10
3,1/1/2018,Child Care,Glascock Head Start,1079,School Circle,Gibson,30810,Glascock,5 yrs >,HealthMPowers,-82.60817,33.24313,rooftop,"1079 School Circle,Gibson,GA,30810",10
3,1/1/2018,Elem,Glascock County Consolidated School (K-5),1230,Panther Way,Gibson,30810,Glascock,K-5,HealthMPowers,-82.61141,33.24182,rooftop,"1230 Panther Way,Gibson,GA,30810",10
3,1/1/2018,Food Retail,Milledgeville Food and Beverage,1431,W Hancock St,Milledgeville,31061,Baldwin,Adults 18+,HealthMPowers,-83.24785,33.0747,rooftop,"1431 W Hancock St,Milledgeville,GA,31061",10
3,1/1/2018,High School,Hancock Central HS,11311,GA Highway 15,Sparta,31087,Hancock,12-Sep,HealthMPowers,-82.97102,33.30062,rooftop,"11311 GA Highway 15,Sparta,GA,31087",10
3,1/1/2018,Middle School,Hancock Central MS,11311,Ga Highway 15,Sparta,31087,Hancock,8-Jun,HealthMPowers,-82.97102,33.30062,rooftop,"11311 Ga Highway 15,Sparta,GA,31087",10
3,1/1/2018,Child Care,Easter Seals Walton,832,Georgia Highway 11 South,Monroe,30655,Walton,< 5yrs,HealthMPowers,-83.70055,33.76868,rooftop,"832 Georgia Highway 11 South,Monroe,GA,30655",10
3,1/1/2018,Child Care,Easter Seals Winder,37,South Center Street,Winder,30680,Barrow,< 5yrs,HealthMPowers,-83.72648,33.9905,rooftop,"37 South Center Street,Winder,GA,30680",10
3,1/1/2018,Food Retail,The Green Market (Farmers Market),222,E Hancock St,Milledgeville,31061,Baldwin,Adults 18+,HealthMPowers,-83.22457,33.0821,rooftop,"222 E Hancock St,Milledgeville,GA,31061",10
3,1/1/2018,Food Retail,Dollar General,487,GA-15,Tennille,31089,Washington,Adults 18+,HealthMPowers,-82.80576,32.93144,rooftop,"487 GA-15,Tennille,GA,31089",10
3,1/1/2018,Food Retail,S&T Food Mart,1356,S Harris St,Sandersville,31082,Washington,Adults 18+,HealthMPowers,-82.80921,32.94771,rooftop,"1356 S Harris St,Sandersville,GA,31082",10
3,1/1/2018,Food Retail,Hometown Market and Meat LLC,115,Warren St,Gibson,30810,Glascock,Adults 18+,HealthMPowers,-82.59534,33.23865,,"115 Warren St,Gibson,GA,30810",10
3,1/1/2018,Food Retail,Rocky's Food Mart,9111,E Broad St,Sparta,31087,Hancock,Adults 18+,HealthMPowers,-82.96727,33.27439,,"9111 E Broad St,Sparta,GA,31087",10
3,1/1/2018,Food Retail,Exxon Food Mart,12820,E Broad St,Sparta,31087,Hancock,Adults 18+,HealthMPowers,-82.96591,33.27324,,"12820 E Broad St,Sparta,GA,31087",10
3,3/29/2018,Food Retail,Dollar General,116,Warran St,Gibson,30810,Glascock,Adults 18+,HealthMPowers,-82.59482,33.23538,,"116 Warran St,Gibson,GA,30810",10
3,3/29/2018,Food Retail,Dollar General,9632,Jones St,Sparta,31087,Hancock,Adults 18+,HealthMPowers,-82.97616,33.27821,,"9632 Jones St,Sparta,GA,31087",10
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Baldwin County Extension,320,Linda Drive NE,Milledgeville,31061,Baldwin,10,UGA,-83.22961,33.10119,,"320 Linda Drive NE,Milledgeville,GA,31061",10
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Barrow County Extension,90,Lanthier Street,Winder,30680,Barrow,10,UGA,-83.72311,33.98607,,"90 Lanthier Street,Winder,GA,30680",10
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Clarke County Extension,2152,West Broad Street,Athens,30606,Clarke,10,UGA,-83.407,33.95088,,"2152 West Broad Street,Athens,GA,30606",10
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Glascock County Extension,676,W. Main St.,Gibson,30810,Glascock,10,UGA,-82.59973,33.23339,,"676 W. Main St.,Gibson,GA,30810",10
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Hancock County Extension,12534,Augusta Hwy,Sparta,31087,Hancock,10,UGA,-82.96667,33.27741,,"12534 Augusta Hwy,Sparta,GA,31087",10
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Jefferson County Extension,2529,US Hwy. #1 North,Louisville,30434,Jefferson,10,UGA,-82.40516,33.02412,,"2529 US Hwy. #1 North,Louisville,GA,30434",10
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Johnson County Extension,239,Trojan Way,Wrightsville,31096,Johnson,10,UGA,-82.72965,32.72558,,"239 Trojan Way,Wrightsville,GA,31096",10
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Lincoln County Extension,288,N. Peachtree St.,Lincolnton,30817,Lincoln,10,UGA,-82.4774,33.79737,,"288 N. Peachtree St.,Lincolnton,GA,30817",10
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",McDuffie County Extension,377,"Main St., Rm. 108",Thomson,30824,McDuffie,10,UGA,-82.50481,33.47008,,"377 Main St., Rm. 108,Thomson,GA,30824",10
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Walton County Extension,100,North Broad St.,Monroe,30655,Walton,10,UGA,-83.7129,33.79497,,"100 North Broad St.,Monroe,GA,30655",10
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Greene County Extension,1180,"Weldon Smith Drive, Suite 110",Greensboro,30642,Greene,10,UGA,-83.1934,33.56613,,"1180 Weldon Smith Drive, Suite 110,Greensboro,GA,30642",10
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Jasper County Extension,162,North Warren Street,Monticello,31064,Jasper,10,UGA,-83.68285,33.30537,,"162 North Warren Street,Monticello,GA,31064",10
