Agency,Date Added,Project,Name_of_Lo,Street_Num,Address,City,Zipcode,County,Target_Aud,Agency_name,lon,lat,loctype,search_add
3,1/1/2018,Elem,Kemp Primary,1090,McDonough Rd,Hampton,30228,Clayton,K-2,HealthMPowers,-84.357073,33.4538505,rooftop,"1090 McDonough Rd,Hampton,GA,30228"
3,1/1/2018,Child Care,Lumpkin County Head Start / Pre K,126,Mechanicsville Rd.,Dahlonega,30533,Lumpkin,5 yrs >,HealthMPowers,-83.9768904,34.5300079,range_interpolated,"126 Mechanicsville Rd.,Dahlonega,GA,30533"
3,1/1/2018,Elem,Haynie ES,1169,Morrow Rd,Morrow,30260,Clayton,K-5,HealthMPowers,-84.3530843,33.5861923,rooftop,"1169 Morrow Rd,Morrow,GA,30260"
3,1/1/2018,Elem,James Jackson ES,7711,Mount Zion Blvd.,Jonesboro,30236,Clayton,K-5,HealthMPowers,-84.3408263,33.5458559,rooftop,"7711 Mount Zion Blvd.,Jonesboro,GA,30236"
3,1/1/2018,Elem,Tara,937,Mount Zion Rd,Morrow,30260,Clayton,K-5,HealthMPowers,-84.3602129,33.5716931,rooftop,"937 Mount Zion Rd,Morrow,GA,30260"
3,1/1/2018,Elem,Mt. Zion Primary,2920,Mount Zion Rd,Jonesboro,30236,Clayton,K-2,HealthMPowers,-84.294978,33.556534,rooftop,"2920 Mount Zion Rd,Jonesboro,GA,30236"
3,1/1/2018,Elem,Mt. Zion ES,2984,Mount Zion Rd,Jonesboro,30236,Clayton,5-Mar,HealthMPowers,-84.2932834,33.5559981,rooftop,"2984 Mount Zion Rd,Jonesboro,GA,30236"
3,1/1/2018,Elem,Swint,500,Highway 138 SE,Jonesboro,30238,Clayton,K-5,HealthMPowers,-84.375435,33.534934,rooftop,"500 Highway 138 SE,Jonesboro,GA,30238"
3,1/1/2018,Middle School,Mundy's Mill Middle School,1251,Mundys Mill Rd,Jonesboro,30238,Clayton,8-Jun,HealthMPowers,-84.351161,33.48671,rooftop,"1251 Mundys Mill Rd,Jonesboro,GA,30238"
3,1/1/2018,Elem,Rollins,2160,Mura Dr,Augusta,30906,Richmond,K-5,HealthMPowers,-82.033713,33.40063,rooftop,"2160 Mura Dr,Augusta,GA,30906"
3,1/1/2018,Elem,Port Wentworth (K-2),507,S Coastal Hwy,Port Wentworth,31407,Chatham,K-2,HealthMPowers,-81.1588403,32.1416363,rooftop,"507 S Coastal Hwy,Port Wentworth,GA,31407"
3,1/1/2018,Food Retail,Market Place,821,N. Columbia St,Milledgeville,31061,Baldwin,Adults 18+,HealthMPowers,-83.2361801,33.0901384,rooftop,"821 N. Columbia St,Milledgeville,GA,31061"
3,1/1/2018,after school,Brookhaven Club,1330,N. Druid Hills Rd,Atlanta,30319,Dekalb County,18-May,HealthMPowers,-84.3387317,33.854479,rooftop,"1330 N. Druid Hills Rd,Atlanta,GA,30319"
3,1/1/2018,Elem,Lane,990,Newport Rd,Macon,31210,Bibb,K-5,HealthMPowers,-83.6948838,32.8915929,rooftop,"990 Newport Rd,Macon,GA,31210"
3,1/1/2018,Middle School,Bunche Middle School,1925,Niskey Lake Rd SW,Atlanta,30331,APS,8-Jun,HealthMPowers,-84.5305572,33.7012832,rooftop,"1925 Niskey Lake Rd SW,Atlanta,GA,30331"
3,1/1/2018,Child Care,Port Wentworth Elementary,507,South Coastal Highway,Port Wentworth,31407,Chatham,5 yrs >,HealthMPowers,-81.1588403,32.1416363,rooftop,"507 South Coastal Highway,Port Wentworth,GA,31407"
3,1/1/2018,Child Care,Pickens County Head Start Center/Pre-K,        529,North Head Start Road P O Box 469    ,Tate,30177,Pickens,5 yrs >,HealthMPowers,-84.3763139,34.40779,rooftop,"        529 North Head Start Road P O Box 469    ,Tate,GA,30177"
3,1/1/2018,Elem,Springdale,4965,Northside Dr,Macon,31210,Bibb,k-5,HealthMPowers,-83.719733,32.90498,rooftop,"4965 Northside Dr,Macon,GA,31210"
3,1/1/2018,Elem,Intermediate Literacy and Math Center,1215,Northwood Dr.,Augusta,30909,Richmond,5-Apr,HealthMPowers,-82.0160081,33.5165934,rooftop,"1215 Northwood Dr.,Augusta,GA,30909"
3,1/1/2018,Middle School,Coretta Scott King Middle (replacement),1190,Nortwest Drive NW,Atlanta,30318,APS,8-Jun,HealthMPowers,-84.4828304,33.790332,rooftop,"1190 Nortwest Drive NW,Atlanta,GA,30318"
3,1/1/2018,Elem,Bernd ES,4160,Ocmulgee East Blvd,Macon,31217,Bibb,K-5,HealthMPowers,-83.567815,32.81424,rooftop,"4160 Ocmulgee East Blvd,Macon,GA,31217"
3,1/1/2018,Elem,Southwest ES,6020,Ogeechee Rd,Savannah,31419,Savannah,K-5,HealthMPowers,-81.262388,32.000048,rooftop,"6020 Ogeechee Rd,Savannah,GA,31419"
3,1/1/2018,Child Care,Butts County Head Start/EHS,565,Recreation Drive,Jackson,30233,Butts,5 yrs >,HealthMPowers,-83.9464975,33.3009383,rooftop,"565 Recreation Drive,Jackson,GA,30233"
3,1/1/2018,Child Care,White County Head Start Center,676,Claude Sims Road,Cleveland,30528,White,5 yrs >,HealthMPowers,-83.7879769,34.6051987,rooftop,"676 Claude Sims Road,Cleveland,GA,30528"
3,1/1/2018,Child Care,Johnson County Center,80,Oglethorpe Street,Wrightsville,31096,Johnson,5 yrs >,HealthMPowers,-82.7238907,32.7207134,rooftop,"80 Oglethorpe Street,Wrightsville,GA,31096"
3,1/1/2018,Child Care,Rabun Head Start Center,1236,Old Hwy 411,Clayton,30525,Rabun,5 yrs >,HealthMPowers,-83.406584,34.859908,bing,"1236 Old Hwy 411,Clayton,GA,30525"
3,1/1/2018,after school,A. Worley Brown Club,5360,Old Norcross Road,Norcross,30071,Gwinnett,18-May,HealthMPowers,-84.1998875,33.9467267,rooftop,"5360 Old Norcross Road,Norcross,GA,30071"
3,1/1/2018,Elem,Anderson,4199,Old Rock Cut Rd,Conley,30288,Clayton,K-5,HealthMPowers,-84.3334042,33.6405123,rooftop,"4199 Old Rock Cut Rd,Conley,GA,30288"
3,1/1/2018,Child Care,Evans County,720,N. Church St.,Claxton,30417,Evans,5 yrs >,HealthMPowers,-81.914982,32.1740151,rooftop,"720 N. Church St.,Claxton,GA,30417"
3,1/1/2018,Elem,Callaway,120,Oriole Dr,Jonesboro,30238,Clayton,K-5,HealthMPowers,-84.3938812,33.5369328,rooftop,"120 Oriole Dr,Jonesboro,GA,30238"
3,1/1/2018,Elem,Eddie White Academy,11808,Panhandle Rd,Hampton,30228,Clayton,K-5,HealthMPowers,-84.3611167,33.4300202,rooftop,"11808 Panhandle Rd,Hampton,GA,30228"
3,1/1/2018,Elem,Elcan King,725,Louise St,Bainbridge,39819,Decatur County,K-4,HealthMPowers,-84.5688273,30.89383,rooftop,"725 Louise St,Bainbridge,GA,39819"
3,1/1/2018,Elem,Potter Street,725,Potter St,Bainbridge,39819,Decatur County,K-4,HealthMPowers,-84.5740364,30.8998235,range_interpolated,"725 Potter St,Bainbridge,GA,39819"
3,1/1/2018,Child Care,Lenora Respert FDCH,855,Wagon Wheel Circle,Fayetteville,30214,Henry,5 yrs >,HealthMPowers,-84.480012,33.5286475,rooftop,"855 Wagon Wheel Circle,Fayetteville,GA,30214"
3,1/1/2018,Child Care,Tomesha Biggs,2877,Partin Place,Ellenwood,30294,Dekalb,5 yrs >,HealthMPowers,-84.2960247,33.5979602,rooftop,"2877 Partin Place,Ellenwood,GA,30294"
3,1/1/2018,after school,Carroll County Club,106,Pearl St,Carrollton,30117,Carroll County,18-May,HealthMPowers,-85.0820051,33.5815989,range_interpolated,"106 Pearl St,Carrollton,GA,30117"
3,1/1/2018,after school,Harland Club,434,Peeples St,Atlanta,30310,Fulton County,18-May,HealthMPowers,-84.4203277,33.7426209,rooftop,"434 Peeples St,Atlanta,GA,30310"
3,1/1/2018,Middle School,Brown Middle School,765,Peeples St SW,Macon,30310,APS,8-Jun,HealthMPowers,-84.42201,33.73422,bing,"765 Peeples St SW,Macon,GA,30310"
3,1/1/2018,Food Retail,Food Truck 912: Savannah Gardens (Affordable Housing Units),515,Pennsylvania Ave,Savannah,31404,Chatham,Adults 18+,HealthMPowers,-81.0605387,32.0611806,rooftop,"515 Pennsylvania Ave,Savannah,GA,31404"
3,1/1/2018,Child Care,Marian D. Peart,771,Pennybrook Lane,Stone Mountain,30087,Dekalb,5 yrs >,HealthMPowers,-84.154008,33.793279,rooftop,"771 Pennybrook Lane,Stone Mountain,GA,30087"
3,1/1/2018,Elem,Lake City,5354,Phillips Dr,Lake City,30260,Clayton,K-5,HealthMPowers,-84.3552852,33.6081325,rooftop,"5354 Phillips Dr,Lake City,GA,30260"
3,1/1/2018,after school,East Dekalb Club,1839,Phillips Rd,Lithonia,30058,Dekalb,18-May,HealthMPowers,-84.1328286,33.7380152,rooftop,"1839 Phillips Rd,Lithonia,GA,30058"
3,1/1/2018,Elem,Ingram-Pye ES,855,Anthony Road,Macon,31204,Bibb,K-5,HealthMPowers,-83.652235,32.820434,rooftop,"855 Anthony Road,Macon,GA,31204"
3,1/1/2018,Child Care,Sunshine House Duluth,1494,Pleasant Hill Rd.,Duluth,30096,Gwinnett,5 yrs >,HealthMPowers,-84.1219698,33.9426079,rooftop,"1494 Pleasant Hill Rd.,Duluth,GA,30096"
3,1/1/2018,Child Care,Inspiring Scholars Academy,2345,Pope Road,Douglasville,30135,Douglas,5 yrs >,HealthMPowers,-84.6962499,33.7442655,rooftop,"2345 Pope Road,Douglasville,GA,30135"
3,1/1/2018,Elem,Brown ES,9771,Poston Rd,Jonesboro,30238,Clayton,K-5,HealthMPowers,-84.3639649,33.494727,rooftop,"9771 Poston Rd,Jonesboro,GA,30238"
3,1/1/2018,Elem,College Park,2075,Princeton Ave,College Park,30337,Fulton,K-5,HealthMPowers,-84.4553554,33.6545996,range_interpolated,"2075 Princeton Ave,College Park,GA,30337"
3,1/1/2018,Elem,Williams ES,325,Pursley St,Macon,31201,Bibb,K-5,HealthMPowers,-83.6465403,32.8451606,rooftop,"325 Pursley St,Macon,GA,31201"
3,1/1/2018,Middle School,Lithonia MS,2451,Randall Ave,Lithonia,30058,Dekalb,8-Jun,HealthMPowers,-84.1103389,33.7147846,rooftop,"2451 Randall Ave,Lithonia,GA,30058"
3,1/1/2018,Child Care,Heavenly Angels HomeDay,9145,Raven Drive,Jonesboro,30238,Clayton,5 yrs >,HealthMPowers,-84.4141453,33.5063345,rooftop,"9145 Raven Drive,Jonesboro,GA,30238"
3,1/1/2018,Middle School,Adamson Middle School,3178,Rex Rd,Rex,30273,Clayton,8-Jun,HealthMPowers,-84.2872731,33.5907016,range_interpolated,"3178 Rex Rd,Rex,GA,30273"
3,1/1/2018,Middle School,Babb Middle School,5500,Reynolds Rd,Forest Park,30297,Clayton,8-Jun,HealthMPowers,-84.3532958,33.6040297,rooftop,"5500 Reynolds Rd,Forest Park,GA,30297"
3,1/1/2018,Elem,Morrow ES,6115,Reynolds Rd,Morrow,30260,Clayton,K-5,HealthMPowers,-84.3414176,33.5882979,rooftop,"6115 Reynolds Rd,Morrow,GA,30260"
3,1/1/2018,after school,Woolfolk Club,1642,Richland Road SW,Atlanta,30311,Fulton,18-May,HealthMPowers,-84.4401528,33.7318362,rooftop,"1642 Richland Road SW,Atlanta,GA,30311"
3,1/1/2018,Elem,Monte Sano,2164,Richmond Ave,Augusta,30904,Richmond,K-5,HealthMPowers,-82.0158046,33.4680311,rooftop,"2164 Richmond Ave,Augusta,GA,30904"
3,1/1/2018,after school,Barksdale Club,1015,O'Kelly Street,Conyers,30012,Rockdale,18-May,HealthMPowers,-84.015002,33.6607165,rooftop,"1015 O'Kelly Street,Conyers,GA,30012"
3,1/1/2018,Elem,West Clayton,5580,Riverdale Rd,College Park,30349,Clayton,K-5,HealthMPowers,-84.430529,33.603234,rooftop,"5580 Riverdale Rd,College Park,GA,30349"
3,1/1/2018,Child Care,Towns County Head Start,1150,Konaheth Road,Hiawassee,30546,Towns,5 yrs >,HealthMPowers,-83.7314826,34.9311107,rooftop,"1150 Konaheth Road,Hiawassee,GA,30546"
3,1/1/2018,Elem,Oglethorpe Avenue ES,1150,Oglethorpe Avenue,Athens,30606,Clarke,K-5,HealthMPowers,-83.4226254,33.9633663,rooftop,"1150 Oglethorpe Avenue,Athens,GA,30606"
3,1/1/2018,Food Retail,Dollar General,207,Roberson Mill Rd NE,Milledgeville,31061,Baldwin,Adults 18+,HealthMPowers,-83.2603398,33.0975049,rooftop,"207 Roberson Mill Rd NE,Milledgeville,GA,31061"
3,1/1/2018,Elem,Huie,1260,Rockcut Rd,Forest Park,30297,Clayton,K-5,HealthMPowers,-84.3480893,33.638818,rooftop,"1260 Rockcut Rd,Forest Park,GA,30297"
3,1/1/2018,Child Care,Water Oak Academy,600,Rocky Creek Drive,Roswell,30075,Fulton,5 yrs >,HealthMPowers,-84.3449264,34.0304102,rooftop,"600 Rocky Creek Drive,Roswell,GA,30075"
3,1/1/2018,Middle School,Hutto Middle School,1201,Martin Luther King Jr Dr,Bainbridge,39817,Decatur  County,6-May,HealthMPowers,-84.5588596,30.9090137,rooftop,"1201 Martin Luther King Jr Dr,Bainbridge,GA,39817"
3,1/1/2018,Child Care,Ring Around the Rosey FDCH,487,Rue Montaigne,Stone Mountain,30083,Dekalb,5 yrs >,HealthMPowers,-84.2191601,33.7829466,rooftop,"487 Rue Montaigne,Stone Mountain,GA,30083"
3,1/1/2018,after school,CNG at the TAG,1654,S Alvarado Terrace SW,Atlanta,30311,Fulton County,18-May,HealthMPowers,-84.441241,33.730945,rooftop,"1654 S Alvarado Terrace SW,Atlanta,GA,30311"
3,1/1/2018,Middle School,Arthur Williams Middle School,1175,S US Highway 301,Jesup,31546,Wayne,8-Jun,HealthMPowers,-81.8718344,31.5853601,rooftop,"1175 S US Highway 301,Jesup,GA,31546"
3,1/1/2018,Elem,John Johnson,1947,S West St,Bainbridge,39819,Decatur County,K-4,HealthMPowers,-84.5762993,30.8848579,range_interpolated,"1947 S West St,Bainbridge,GA,39819"
3,1/1/2018,Elem,Princeton,1321,S. Deshon Road,Lithonia,30058,Dekalb,K-5,HealthMPowers,-84.1146705,33.7616043,rooftop,"1321 S. Deshon Road,Lithonia,GA,30058"
3,1/1/2018,Food Retail,Dollar General,831,S. Elbert St,Milledgeville,31061,Baldwin,Adults 18+,HealthMPowers,-83.2212137,33.0704802,rooftop,"831 S. Elbert St,Milledgeville,GA,31061"
3,1/1/2018,Food Retail,Dollar General,612,S. Harris St,Sandersville,31082,Washington,Adults 18+,HealthMPowers,-82.8104066,32.9732591,rooftop,"612 S. Harris St,Sandersville,GA,31082"
3,1/1/2018,Middle School,Glascock County Consolidated School (5-8),1230,Panther Way,Gibson,30810,Glascock,K-5,HealthMPowers,-82.6114051,33.2418162,rooftop,"1230 Panther Way,Gibson,GA,30810"
3,1/1/2018,High School,Glascock County Consolidated School (8-12),1230,Panther Way,Gibson,30810,Glascock,K-5,HealthMPowers,-82.6114051,33.2418162,rooftop,"1230 Panther Way,Gibson,GA,30810"
3,1/1/2018,Child Care,Forsyth EHS/Head Start,133,Samaritan Drive,Cumming,30040,Forsyth,5 yrs >,HealthMPowers,-84.1472892,34.2083768,rooftop,"133 Samaritan Drive,Cumming,GA,30040"
3,1/1/2018,Child Care,Nana's Nook,1706,Scholar Drive,Lawrenceville,30044,Gwinnett,5 yrs >,HealthMPowers,-84.0253469,33.9160978,rooftop,"1706 Scholar Drive,Lawrenceville,GA,30044"
3,1/1/2018,Child Care,Glascock Head Start,1079,School Circle,Gibson,30810,Glascock,5 yrs >,HealthMPowers,-82.6081653,33.2431319,rooftop,"1079 School Circle,Gibson,GA,30810"
3,1/1/2018,Elem,Porter ES,5802,School Rd,Macon,31206,Bibb,K-5,HealthMPowers,-83.692083,32.7370949,rooftop,"5802 School Rd,Macon,GA,31206"
3,1/1/2018,Child Care,Union County Pre-School,226,School Street,Blairsville,30512,Union,5 yrs >,HealthMPowers,-83.9547789,34.875161,range_interpolated,"226 School Street,Blairsville,GA,30512"
3,1/1/2018,Elem,Huntley Hills,2112,Seaman Cir,Chamblee,30341,Dekalb,k-5,HealthMPowers,-84.3027364,33.9115514,rooftop,"2112 Seaman Cir,Chamblee,GA,30341"
3,1/1/2018,Elem,Glascock County Consolidated School (K-5),1230,Panther Way,Gibson,30810,Glascock,K-5,HealthMPowers,-82.6114051,33.2418162,rooftop,"1230 Panther Way,Gibson,GA,30810"
3,1/1/2018,after school,Radloff Middle School,3939,Shackleford Rd,Duluth,30096,Gwinnett County,18-May,HealthMPowers,-84.1379643,33.9447971,range_interpolated,"3939 Shackleford Rd,Duluth,GA,30096"
3,1/1/2018,Middle School,Bain Bridge Middle School,1301,E. College St,Bainbridge,39819,Decatur  County,8-Jul,HealthMPowers,-84.5565126,30.8983956,rooftop,"1301 E. College St,Bainbridge,GA,39819"
3,1/1/2018,Elem,Edmonds,4495,Simpson Rd,Forest Park,30297,Clayton,K-5,HealthMPowers,-84.3496449,33.6329925,rooftop,"4495 Simpson Rd,Forest Park,GA,30297"
3,1/1/2018,after school,Grant Club,875,Six Flags Drive,Austell,30168,Fulton County,18-May,HealthMPowers,-84.5870185,33.7559631,rooftop,"875 Six Flags Drive,Austell,GA,30168"
3,1/1/2018,Middle School,Rutland Middle School,6260,Skipper Rd,Macon,31216,Bibb,8-Jun,HealthMPowers,-83.7187367,32.7368053,range_interpolated,"6260 Skipper Rd,Macon,GA,31216"
3,1/1/2018,Elem,Martin Luther King,1301,Shurling Dr,Macon,31211,Bibb,K-5,HealthMPowers,-83.6005052,32.8596754,range_interpolated,"1301 Shurling Dr,Macon,GA,31211"
3,1/1/2018,Child Care,Stephens County Head Start,176,South Broad Street,Toccoa,30577,Stephens,5 yrs >,HealthMPowers,-83.3330871,34.5776785,range_interpolated,"176 South Broad Street,Toccoa,GA,30577"
3,1/1/2018,Elem,Jones Wheat,1401,E Shortwell St,Bainbridge,39819,Decatur County,K-4,HealthMPowers,-84.5560647,30.9038497,range_interpolated,"1401 E Shortwell St,Bainbridge,GA,39819"
3,1/1/2018,Elem,Waynesboro Primary,352,Southside Dr.,Waynesboro,30830,Burke,K-2,HealthMPowers,-81.9941184,33.0811671,rooftop,"352 Southside Dr.,Waynesboro,GA,30830"
3,1/1/2018,Child Care,Barbara Roland,1497,Spruce Ridge Way,Stone Mountain,30044,Dekalb,5 yrs >,HealthMPowers,-84.200356,33.7484729,rooftop,"1497 Spruce Ridge Way,Stone Mountain,GA,30044"
3,1/1/2018,Food Retail,Food Truck 912: Sustainable Fellwood (Affordable Housing Units),1401,Fellwood Drive,Savannah,31415,Chatham,Adults 18+,HealthMPowers,-81.1147273,32.0860793,rooftop,"1401 Fellwood Drive,Savannah,GA,31415"
3,1/1/2018,after school,Lawrenceville Club,382,Stone Mountain St,Lawrenceville,30045,Gwinnett County,18-May,HealthMPowers,-83.9954309,33.9421278,rooftop,"382 Stone Mountain St,Lawrenceville,GA,30045"
3,1/1/2018,Elem,Otis Brock III,1804,Stratford St,Savannah,31401,Chatham,K-5,HealthMPowers,-81.128048,32.086101,rooftop,"1804 Stratford St,Savannah,GA,31401"
3,1/1/2018,Middle School,Sylvan Hills Middle School,1461,Sylvan Rd SW,Atlanta,30310,APS,8-Jun,HealthMPowers,-84.4184502,33.7147939,rooftop,"1461 Sylvan Rd SW,Atlanta,GA,30310"
3,1/1/2018,Elem,Kilpatrick,7534,Tara Rd,Jonesboro,30236,Clayton,K-5,HealthMPowers,-84.3574277,33.5484009,rooftop,"7534 Tara Rd,Jonesboro,GA,30236"
3,1/1/2018,Middle School,Pointe South Middle School,8495,Thomas Rd,Jonesboro,30238,Clayton,8-Jun,HealthMPowers,-84.4089291,33.5210891,range_interpolated,"8495 Thomas Rd,Jonesboro,GA,30238"
3,1/1/2018,Elem,Heritage ES,6050,Thomaston Rd,Macon,31220,Bibb,K-5,HealthMPowers,-83.7582132,32.8428125,rooftop,"6050 Thomaston Rd,Macon,GA,31220"
3,1/1/2018,Elem,Heritage ES,6050,Thomaston Rd,Macon,31220,Bibb,K-5,HealthMPowers,-83.7557957,32.8457375,range_interpolated,"6050 Thomaston Rd,Macon,GA,31220"
3,1/1/2018,Elem,Tobacco Road,2397,Tobacco Rd,Augusta,30906,Richmond,K-5,HealthMPowers,-82.056284,33.375493,rooftop,"2397 Tobacco Rd,Augusta,GA,30906"
3,1/1/2018,Middle School,Morrow Middle School,5934,Trammell Rd,Morrow,30260,Clayton,8-Jun,HealthMPowers,-84.3198269,33.5940176,rooftop,"5934 Trammell Rd,Morrow,GA,30260"
3,1/1/2018,Child Care,Mis Pequenos Angeles Family Home Daycare,2600,Treehouse Lane,Lawrenceville,30044,Gwinnett,5 yrs >,HealthMPowers,-84.0963352,33.9441819,rooftop,"2600 Treehouse Lane,Lawrenceville,GA,30044"
3,1/1/2018,Elem,Harper,93,Valley Hill Rd SW,Riverdale,30274,Clayton,K-5,HealthMPowers,-84.3893545,33.5645552,rooftop,"93 Valley Hill Rd SW,Riverdale,GA,30274"
3,1/1/2018,Elem,Vineville ES,2260,Vineville Ave,Macon,31204,Bibb,K-5,HealthMPowers,-83.6556523,32.8446831,rooftop,"2260 Vineville Ave,Macon,GA,31204"
3,1/1/2018,Elem,Northcutt ES,5451,W Fayetteville Rd,College Park,30349,Clayton,K-5,HealthMPowers,-84.447653,33.6064696,rooftop,"5451 W Fayetteville Rd,College Park,GA,30349"
3,1/1/2018,Middle School,North Clayton Middle School,5517,W Fayetteville Rd,College Park,30349,Clayton,8-Jun,HealthMPowers,-84.4476009,33.605233,rooftop,"5517 W Fayetteville Rd,College Park,GA,30349"
3,1/1/2018,Food Retail,Milledgeville Food and Beverage,1431,W Hancock St,Milledgeville,31061,Baldwin,Adults 18+,HealthMPowers,-83.247853,33.074703,rooftop,"1431 W Hancock St,Milledgeville,GA,31061"
3,1/1/2018,Elem,MLK,5745,W Lees Mill Rd,College Park,30349,Clayton,K-5,HealthMPowers,-84.4123151,33.6078489,range_interpolated,"5745 W Lees Mill Rd,College Park,GA,30349"
3,1/1/2018,Elem,Graves,1700,Graves Rd,Norcross,30093,Gwinett,K-5,HealthMPowers,-84.216182,33.8954169,rooftop,"1700 Graves Rd,Norcross,GA,30093"
3,1/1/2018,Food Retail,Food Truck 912: Sheppards Gas and Food Mart,1302,W. Gwinnett St,Savannah,31415,Chatham,Adults 18+,HealthMPowers,-81.1144481,32.0720295,rooftop,"1302 W. Gwinnett St,Savannah,GA,31415"
3,1/1/2018,Middle School,M.D. Roberts Middle School,1905,Walt Stephens Rd,Jonesboro,30236,Clayton,8-Jun,HealthMPowers,-84.331199,33.5220398,rooftop,"1905 Walt Stephens Rd,Jonesboro,GA,30236"
3,1/1/2018,Elem,Hains,1820,Windsor Spring Rd,Augusta,30906,Richmond,K-5,HealthMPowers,-82.013975,33.412087,rooftop,"1820 Windsor Spring Rd,Augusta,GA,30906"
3,1/1/2018,after school,Carver Club,20,Warren Street,Atlanta,30317,DeKalb,18-May,HealthMPowers,-84.3263602,33.7536752,rooftop,"20 Warren Street,Atlanta,GA,30317"
3,1/1/2018,Child Care,"Wee Care Early Learning Center, Inc",4200,Washington Road,East Point,30344,Fulton,5 yrs >,HealthMPowers,-84.4900054,33.6416629,rooftop,"4200 Washington Road,East Point,GA,30344"
3,1/1/2018,after school,Newnan Club,72,Wesley Street,Newnan,30263,Newnan,18-May,HealthMPowers,-84.8066922,33.3769531,rooftop,"72 Wesley Street,Newnan,GA,30263"
3,1/1/2018,Elem,Fountain,5215,West St,Forest Park,30297,Clayton,K-5,HealthMPowers,-84.3738823,33.6121857,rooftop,"5215 West St,Forest Park,GA,30297"
3,1/1/2018,Food Retail,Food Truck 912: Department of Family and Children Services,761,Wheaton St,Savannah,31401,Chatham,Adults 18+,HealthMPowers,-81.0832426,32.069802,rooftop,"761 Wheaton St,Savannah,GA,31401"
3,1/1/2018,Child Care,Angles Sent From Above,2644,Whitesmill Court,Decatur,30034,Dekalb,5 yrs >,HealthMPowers,-84.2976578,33.7103364,rooftop,"2644 Whitesmill Court,Decatur,GA,30034"
3,1/1/2018,Child Care,Spalding County Head Start,390A,Wilson Rd,Griffin,30224,Spaulding,5 yrs >,HealthMPowers,-84.233133,33.2288939,rooftop,"390A Wilson Rd,Griffin,GA,30224"
3,1/1/2018,Child Care,All Our Children,4086,Windermere Drive,Lithonia,30038,Dekalb,5 yrs >,HealthMPowers,-84.1549235,33.6595677,rooftop,"4086 Windermere Drive,Lithonia,GA,30038"
3,1/1/2018,Elem,Windsor Spring,2534,Windsor Spring Rd,Augusta,30906,Richmond,k-5,HealthMPowers,-82.058739,33.3928889,rooftop,"2534 Windsor Spring Rd,Augusta,GA,30906"
3,1/1/2018,Elem,Sue Reynolds,3840,Wrightsboro Rd,Augusta,30909,Richmond,K-5,HealthMPowers,-82.109314,33.468654,rooftop,"3840 Wrightsboro Rd,Augusta,GA,30909"
3,1/1/2018,Child Care,Loving Child Care Services LLC,5060,Wycliffe Dr.,Stone Mountain,30087,Dekalb,5 yrs >,HealthMPowers,-84.0840221,33.7998439,rooftop,"5060 Wycliffe Dr.,Stone Mountain,GA,30087"
3,1/1/2018,Elem,Carter ES,5910,Zebulon Rd,Macon,31210,Bibb,K-5,HealthMPowers,-83.7570048,32.8784542,rooftop,"5910 Zebulon Rd,Macon,GA,31210"
3,1/1/2018,Child Care,Lamar County,630,Zebulon Street,Barnsville,30204,Lamar,5 yrs >,HealthMPowers,-84.1677802,33.0529995,rooftop,"630 Zebulon Street,Barnsville,GA,30204"
3,1/1/2018,Elem,West Bainbridge,915,Zorn Rd,Bainbridge,39817,Decatur County,K-4,HealthMPowers,-84.6125424,30.933249,range_interpolated,"915 Zorn Rd,Bainbridge,GA,39817"
3,1/1/2018,after school,Whitehead Club,1900,Lakewood Ave. SE,Atlanta,30315,Fulton,18-May,HealthMPowers,-84.3831245,33.7027492,rooftop,"1900 Lakewood Ave. SE,Atlanta,GA,30315"
3,1/1/2018,Elem,Sherwood Acres ES,2201,Doncaster Way,Albany,31707,Dougherty,k-5,HealthMPowers,-84.1985627,31.6077959,rooftop,"2201 Doncaster Way,Albany,GA,31707"
3,1/1/2018,Elem,William McGarrah,2201,Lake Harbin Rd,Morrow,30260,Clayton,K-5,HealthMPowers,-84.3183865,33.5817542,rooftop,"2201 Lake Harbin Rd,Morrow,GA,30260"
3,1/1/2018,Elem,East Clayton,2750,Forest Pkwy,Ellenwood,30294,Clayton,K-5,HealthMPowers,-84.3000463,33.6129283,rooftop,"2750 Forest Pkwy,Ellenwood,GA,30294"
3,1/1/2018,High School,Hancock Central HS,11311,GA Highway 15,Sparta,31087,Hancock,12-Sep,HealthMPowers,-82.9710235,33.3006216,rooftop,"11311 GA Highway 15,Sparta,GA,31087"
3,1/1/2018,Middle School,Hancock Central MS,11311,Ga Highway 15,Sparta,31087,Hancock,8-Jun,HealthMPowers,-82.9710235,33.3006216,rooftop,"11311 Ga Highway 15,Sparta,GA,31087"
3,1/1/2018,Child Care,Leysi A. Guarnizo,1039,Legacy Lane,Lawrenceville,30044,Gwinnett,< 5yrs,HealthMPowers,-84.0960696,33.9386952,rooftop,"1039 Legacy Lane,Lawrenceville,GA,30044"
3,1/1/2018,Child Care,Mattie Matthews,298,Country Club Drive,Jonesboro,30238,Clayton,< 5yrs,HealthMPowers,-84.4010572,33.5006968,rooftop,"298 Country Club Drive,Jonesboro,GA,30238"
3,1/1/2018,Middle School,Radloff,3939,Shackleford Rd,Duluth,30096,Gwinnett,8-Jun,HealthMPowers,-84.1379643,33.9447971,range_interpolated,"3939 Shackleford Rd,Duluth,GA,30096"
